,label,text
763,0,"['Nothing', 'jus', 'tot', 'u', 'would', 'ask', 'cos', 'u', 'ba', 'gua', 'went', 'mt', 'faber', 'yest', 'Yest', 'jus', 'went', 'already', 'mah', 'today', 'going', 'Jus', 'call', 'lor']"
764,0,"['Wishing', 'family', 'Merry', 'X', 'mas', 'HAPPY', 'NEW', 'Year', 'advance']"
765,1,"['UR', 'awarded', 'City', 'Break', 'could', 'WIN', 'Â£200', 'Summer', 'Shopping', 'spree', 'every', 'WK', 'Txt', 'STORE', '88039', 'SkilGme', 'TsCs087147403231WinawkAge16', 'Â£150perWKsub']"
766,0,"['Im', 'nt', 'goin', 'got', 'somethin', 'unless', 'meetin', '4', 'dinner', 'lor', 'Haha', 'wonder', 'go', 'tis', 'time']"
769,0,"['Lol', 'know', 'Theyre', 'dramatic', 'Schools', 'already', 'closed', 'tomorrow', 'Apparently', 'cant', 'drive', 'inch', 'snow', 'supposed', 'get']"
770,0,"['getting', 'anywhere', 'damn', 'job', 'hunting']"
771,0,"['Lol', 'U', 'drunkard', 'hair', 'moment', 'Yeah', 'still', '4', 'tonight', 'Wats', 'plan']"
772,0,"['idc', 'get', 'weaseling', 'way', 'shit', 'twice', 'row']"
773,0,"['wil', 'ltgt', 'minutes', 'Got', 'space']"
775,0,"['Thanks', 'picking', 'trash']"
776,0,"['dont', 'go', 'tell', 'friend', 'youre', 'sure', 'want', 'live', 'smokes', 'much', 'spend', 'hours', 'begging', 'come', 'smoke']"
777,0,"['Hi', 'Kate', 'lovely', 'see', 'tonight', 'ill', 'phone', 'tomorrow', 'got', 'sing', 'guy', 'gave', 'card', 'xxx']"
778,0,"['Happy', 'New', 'year', 'dear', 'brother', 'really', 'miss', 'got', 'number', 'decided', 'send', 'text', 'wishing', 'happiness', 'Abiola']"
779,0,"['means', 'get', 'door']"
781,0,"['Hmmm', 'thought', 'said', '2', 'hours', 'slave', '3', 'late', 'punish']"
782,0,['Beerage']
783,1,"['important', 'customer', 'service', 'announcement', 'PREMIER', 'Call', 'FREEPHONE', '0800', '542', '0578']"
784,0,"['Dont', 'think', 'turns', 'like', 'randomlly', 'within', '5min', 'opening']"
785,0,"['supposed', 'couldnt', 'make', 'shes', 'still', 'town', 'though']"
786,0,"['time', 'fixes', 'spelling', 'sometimes', 'gets', 'completely', 'diff', 'word', 'Go', 'figure']"
787,1,"['Ever', 'thought', 'living', 'good', 'life', 'perfect', 'partner', 'txt', 'back', 'NAME', 'AGE', 'join', 'mobile', 'community', '100pSMS']"
788,1,"['5', 'Free', 'Top', 'Polyphonic', 'Tones', 'call', '087018728737', 'National', 'Rate', 'Get', 'toppoly', 'tune', 'sent', 'every', 'week', 'text', 'SUBPOLY', '81618', 'Â£3', 'per', 'pole', 'UnSub', '08718727870']"
790,0,"['hoping', 'enjoyed', 'game', 'yesterday', 'Sorry', 'ive', 'touch', 'pls', 'know', 'fondly', 'bein', 'thot', 'great', 'week', 'Abiola']"
791,0,"['e', 'best', '4', 'ur', 'driving', 'tmr']"
792,0,"['YWHERE', 'U', 'DOGBREATH', 'SOUNDING', 'LIKE', 'JAN', 'C', 'THATÂ’S', 'AL']"
793,0,"['Omg', 'want', 'scream', 'weighed', 'lost', 'weight', 'Woohoo']"
794,0,"['generally', 'isnt', 'one', 'uncountable', 'noun', 'u', 'dictionary', 'pieces', 'research']"
795,0,"['really', 'getting', 'hanging', 'around']"
796,1,"['Orange', 'customer', 'may', 'claim', 'FREE', 'CAMERA', 'PHONE', 'upgrade', 'loyalty', 'Call', '0207', '153', '9996', 'Offer', 'ends', '14thMarch', 'TCs', 'apply', 'Optout', 'availa']"
797,0,"['Petey', 'boy', 'whereare', 'friendsare', 'theKingshead', 'come', 'canlove', 'Nic']"
798,0,"['Ok', 'msg', 'u', 'b4', 'leave', 'house']"
799,0,"['Gimme', 'ltgt', 'minutes', 'ago']"
800,1,"['Last', 'Chance', 'Claim', 'ur', 'Â£150', 'worth', 'discount', 'vouchers', 'today', 'Text', 'SHOP', '85023', 'SavaMob', 'offers', 'mobile', 'Cs', 'SavaMob', 'POBOX84', 'M263UZ', 'Â£300', 'Sub', '16']"
801,0,"['Appt', 'ltTIMEgt', 'fault', 'u', 'dont', 'listen', 'told', 'u', 'twice']"
802,1,"['FREE', '1st', 'week', 'No1', 'Nokia', 'tone', '4', 'ur', 'mobile', 'every', 'week', 'txt', 'NOKIA', '8077', 'Get', 'txting', 'tell', 'ur', 'mates', 'wwwgetzedcouk', 'POBox', '36504', 'W45WQ', '16', 'norm150ptone']"
803,1,"['guaranteed', 'Â£200', 'award', 'even', 'Â£1000', 'cashto', 'claim', 'UR', 'award', 'call', 'free', '08000407165', '18', '2', 'stop', 'getstop', '88222', 'PHP', 'RG21', '4JX']"
804,0,"['K', 'Ill', '4']"
805,0,"['dled', '3d', 'imp']"
806,0,"['sure', 'make', 'sure', 'knows', 'aint', 'smokin', 'yet']"
807,0,"['Boooo', 'always', 'work', 'quit']"
808,0,"['taking', 'half', 'day', 'leave', 'bec', 'well']"
809,0,"['Ugh', 'dont', 'wanna', 'get', 'bed', 'warm']"
810,0,"['Ssnervous', 'ltgt']"
811,0,"['theres', 'ring', 'comes', 'guys', 'costumes', 'gift', 'future', 'yowifes', 'Hint', 'hint']"
812,1,"['Congratulations', 'ur', 'awarded', 'either', 'Â£500', 'CD', 'gift', 'vouchers', 'Free', 'entry', '2', 'Â£100', 'weekly', 'draw', 'txt', 'MUSIC', '87066', 'TnCs', 'wwwLdewcom1win150ppmx3age16']"
813,0,"['borrow', 'ur', 'bag', 'ok']"
814,1,"['U', 'outbid', 'simonwatson5120', 'Shinco', 'DVD', 'Plyr', '2', 'bid', 'visit', 'sms', 'acsmsrewards', '2', 'end', 'bid', 'notifications', 'reply', 'END']"
815,0,"['Wheres', 'boytoy', 'miss', 'happened']"
816,0,"['lots', 'used', 'ones', 'babe', 'model', 'doesnt', 'help', 'Youi', 'bring', 'hell', 'match']"
817,0,"['Also', 'bringing', 'galileo', 'dobby']"
818,0,['responding']
819,0,"['BOO', 'BABE', 'U', 'ENJOYIN', 'YOURJOB', 'U', 'SEEMED', '2', 'B', 'GETTIN', 'WELL', 'HUNNYHOPE', 'URE', 'OKTAKE', 'CARE', 'IÂ’LLSPEAK', '2U', 'SOONLOTS', 'LOVEME', 'XXXX']"
820,0,"['Good', 'afternoon', 'starshine', 'Hows', 'boytoy', 'crave', 'yet', 'Ache', 'fuck', 'sips', 'cappuccino', 'miss', 'babe', 'teasing', 'kiss']"
821,0,"['road', 'cant', 'txt']"
822,1,"['SMSSERVICES', 'yourinclusive', 'text', 'credits', 'pls', 'goto', 'wwwcomuknet', 'login', '3qxj9', 'unsubscribe', 'STOP', 'extra', 'charge', 'help', '08702840625COMUK', '220CM2', '9AE']"
823,1,"['25p', '4', 'alfie', 'Moons', 'Children', 'need', 'song', 'ur', 'mob', 'Tell', 'ur', 'm8s', 'Txt', 'Tone', 'charity', '8007', 'Nokias', 'Poly', 'charity', 'polys', 'zed', '08701417012', 'profit', '2', 'charity']"
825,0,"['Hmm', 'Bits', 'pieces', 'lol', 'sighs']"
826,0,"['Hahahause', 'brain', 'dear']"
827,0,"['Hey', 'got', 'mail']"
828,0,"['Sorry', 'light', 'turned', 'green', 'meant', 'another', 'friend', 'wanted', 'ltgt', 'worth', 'may', 'around']"
829,0,"['Thanks', 'yesterday', 'sir', 'wonderful', 'Hope', 'enjoyed', 'burial', 'MojiBiola']"
830,1,"['U', 'secret', 'admirer', 'REVEAL', 'thinks', 'U', 'R', 'special', 'Call', '09065174042', 'opt', 'Reply', 'REVEAL', 'STOP', '150', 'per', 'msg', 'recd', 'Cust', 'care', '07821230901']"
831,0,"['Hi', 'mate', 'RV', 'u', 'hav', 'nice', 'hol', 'message', '3', 'say', 'hello', 'coz', 'havenÂ’t', 'sent', 'u', '1', 'ages', 'started', 'driving', 'stay', 'roadsRVx']"
832,1,"['Dear', 'Voucher', 'Holder', 'claim', 'weeks', 'offer', 'PC', 'please', 'go', 'httpwwwetlpcoukexpressoffer', 'TsCs', 'apply', 'stop', 'texts', 'txt', 'STOP', '80062']"
833,0,"['Thank', 'much', 'skyped', 'wit', 'kz', 'sura', 'didnt', 'get', 'pleasure', 'company', 'Hope', 'good', 'Weve', 'given', 'ultimatum', 'oh', 'countin', 'aburo', 'Enjoy', 'message', 'sent', 'days', 'ago']"
834,0,"['Surely', 'result', 'offer']"
835,0,"['Good', 'Morning', 'Dear', 'great', 'amp', 'successful', 'day']"
836,1,"['want', '750', 'anytime', 'network', 'mins', '150', 'text', 'NEW', 'VIDEO', 'phone', 'five', 'pounds', 'per', 'week', 'call', '08002888812', 'reply', 'delivery', 'tomorrow']"
837,0,"['Sir', 'late', 'paying', 'rent', 'past', 'months', 'pay', 'ltgt', 'charge', 'felt', 'would', 'inconsiderate', 'nag', 'something', 'give', 'great', 'cost', 'thats', 'didnt', 'speak', 'however', 'recession', 'wont', 'able', 'pay', 'charge', 'month', 'hence', 'askin', 'well', 'ahead', 'months', 'end', 'please', 'help', 'Thanks']"
838,1,"['tried', 'contact', 'offer', 'New', 'Video', 'Phone', '750', 'anytime', 'network', 'mins', 'HALF', 'PRICE', 'Rental', 'camcorder', 'call', '08000930705', 'reply', 'delivery', 'Wed']"
839,1,"['Last', 'chance', '2', 'claim', 'ur', 'Â£150', 'worth', 'discount', 'vouchersText', 'YES', '85023', 'nowSavaMobmember', 'offers', 'mobile', 'Cs', '08717898035', 'Â£300', 'Sub', '16', 'Remove', 'txt', 'X', 'STOP']"
840,0,"['luv', 'u', 'soo', 'much', 'u', 'donÂ’t', 'understand', 'special', 'u', 'r', '2', 'ring', 'u', '2morrow', 'luv', 'u', 'xxx']"
841,0,"['Pls', 'send', 'comprehensive', 'mail', 'im', 'paying', 'much']"
842,0,"['Prashanthettans', 'mother', 'passed', 'away', 'last', 'night', 'pray', 'family']"
843,1,"['Urgent', 'call', '09066350750', 'landline', 'complimentary', '4', 'Ibiza', 'Holiday', '10000', 'cash', 'await', 'collection', 'SAE', 'TCs', 'PO', 'BOX', '434', 'SK3', '8WP', '150', 'ppm', '18']"
844,0,"['Kkwhen', 'going']"
845,0,"['Meanwhile', 'shit', 'suite', 'xavier', 'decided', 'give', 'us', 'ltgt', 'seconds', 'warning', 'samantha', 'coming', 'playing', 'jays', 'guitar', 'impress', 'shit', 'Also', 'dont', 'think', 'doug', 'realizes', 'dont', 'live', 'anymore']"
846,0,"['stomach', 'thru', 'much', 'trauma', 'swear', 'cant', 'eat', 'better', 'lose', 'weight']"
847,0,"['officewhats', 'mattermsg', 'nowi', 'call', 'break']"
848,0,"['Yeah', 'theres', 'barely', 'enough', 'room', 'two', 'us', 'x', 'many', 'fucking', 'shoes', 'Sorry', 'man', 'see', 'later']"
850,0,"['U', 'reach', 'orchard', 'already', 'U', 'wan', '2', 'go', 'buy', 'tickets', 'first']"
851,0,"['real', 'baby', 'want', 'bring', 'inner', 'tigress']"
852,0,"['da', 'run', 'activate', 'full', 'version', 'da']"
853,0,"['AH', 'POOR', 'BABYHOPE', 'URFEELING', 'BETTERSN', 'LUV', 'PROBTHAT', 'OVERDOSE', 'WORK', 'HEY', 'GO', 'CAREFUL', 'SPK', '2', 'U', 'SN', 'LOTS', 'LOVEJEN', 'XXX']"
854,0,"['Stop', 'story', 'Ive', 'told', 'ive', 'returned', 'hes', 'saying', 'order']"
855,1,"['Talk', 'sexy', 'Make', 'new', 'friends', 'fall', 'love', 'worlds', 'discreet', 'text', 'dating', 'service', 'text', 'VIP', '83110', 'see', 'could', 'meet']"
856,0,"['Going', 'take', 'babe']"
857,0,"['Hai', 'ana', 'tomarrow', 'coming', 'morning', 'ltDECIMALgt', 'ill', 'sathy', 'go', 'RTO', 'office', 'Reply', 'came', 'home']"
858,0,"['Spoons', 'okay']"
859,0,"['say', 'somebody', 'named', 'tampa']"
860,0,"['work', 'Going', 'min']"
861,0,"['brother', 'genius']"
862,0,"['Sorry', 'guess', 'whenever', 'get', 'hold', 'connections', 'maybe', 'hour', 'two', 'Ill', 'text']"
863,0,"['u', 'find', 'time', 'bus', 'coz', 'need', 'sort', 'stuff']"
864,0,"['Dude', 'ive', 'seeing', 'lotta', 'corvettes', 'lately']"
865,1,"['Congratulations', 'ur', 'awarded', 'either', 'yrs', 'supply', 'CDs', 'Virgin', 'Records', 'Mystery', 'Gift', 'GUARANTEED', 'Call', '09061104283', 'TsCs', 'wwwsmsconet', 'Â£150pm', 'approx', '3mins']"
866,0,"['consider', 'walls', 'bunkers', 'shit', 'important', 'never', 'play', 'peaceful', 'guess', 'place', 'high', 'enough', 'dont', 'matter']"
867,1,"['PRIVATE', '2003', 'Account', 'Statement', '07808', 'XXXXXX', 'shows', '800', 'unredeemed', 'points', 'Call', '08719899217', 'Identifier', 'Code', '41685', 'Expires', '071104']"
868,1,"['Hello', 'need', 'posh', 'birds', 'chaps', 'user', 'trial', 'prods', 'champneys', 'put', 'need', 'address', 'dob', 'asap', 'Ta', 'r']"
869,1,"['U', 'want', 'Xmas', '100', 'free', 'text', 'messages', 'new', 'video', 'phone', 'half', 'price', 'line', 'rental', 'Call', 'free', '0800', '0721072', 'find']"
870,0,"['Well', 'officially', 'philosophical', 'hole', 'u', 'wanna', 'call', 'home', 'ready', 'saved']"
871,0,"['going', 'goodno', 'problembut', 'still', 'need', 'little', 'experience', 'understand', 'american', 'customer', 'voice']"
872,0,"['Ill', 'text', 'drop', 'x']"
873,0,"['Ugh', 'long', 'day', 'Im', 'exhausted', 'want', 'cuddle', 'take', 'nap']"
874,0,"['Talk', 'Atleast', 'Day', 'Otherwise', 'Miss', 'Best', 'FRIEND', 'WORLD', 'Shakespeare', 'SHESIL', 'ltgt']"
875,1,"['Shop', 'till', 'u', 'Drop', 'either', '10K', '5K', 'Â£500', 'Cash', 'Â£100', 'Travel', 'voucher', 'Call', '09064011000', 'NTT', 'PO', 'Box', 'CR01327BT', 'fixedline', 'Cost', '150ppm', 'mobile', 'vary']"
876,0,"['castor', 'need', 'see', 'something']"
877,1,"['Sunshine', 'Quiz', 'Wkly', 'Q', 'Win', 'top', 'Sony', 'DVD', 'player', 'u', 'know', 'country', 'Liverpool', 'played', 'mid', 'week', 'Txt', 'ansr', '82277', 'Â£150', 'SPTyrone']"
878,1,"['U', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'Ufind', 'Rreveal', 'thinks', 'UR', 'specialcall', '09058094565']"
879,1,"['U', 'Secret', 'Admirer', 'looking', '2', 'make', 'contact', 'Ufind', 'Rreveal', 'thinks', 'UR', 'specialcall', '09065171142stopsms08']"
880,1,"['Reminder', 'downloaded', 'content', 'already', 'paid', 'Goto', 'httpdoit', 'mymoby', 'tv', 'collect', 'content']"
881,0,"['see', 'knew', 'giving', 'break', 'times', 'woul', 'lead', 'always', 'wanting', 'miss', 'curfew', 'gonna', 'gibe', 'til', 'one', 'MIDNIGHT', 'movie', 'gonna', 'get', 'til', '2', 'need', 'come', 'home', 'need', 'getsleep', 'anything', 'need', 'b', 'studdying', 'ear', 'training']"
882,0,"['love', 'give', 'massages', 'use', 'lots', 'baby', 'oil', 'fave', 'position']"
883,0,"['Dude', 'go', 'sup']"
884,0,"['Yoyyooo', 'u', 'know', 'change', 'permissions', 'drive', 'mac', 'usb', 'flash', 'drive']"
885,0,"['Gibbs', 'unsoldmike', 'hussey']"
886,0,"['like', 'talk', 'pa', 'able', 'dont', 'know']"
887,0,"['dun', 'cut', 'short', 'leh', 'U', 'dun', 'like', 'ah', 'failed', 'Shes', 'quite', 'sad']"
888,0,"['unbelievable', 'faglord']"
889,0,"['Wifehow', 'knew', 'time', 'murder', 'exactly']"
890,0,"['ask', 'princess']"
891,0,"['great', 'princess', 'thinking']"
892,0,"['Nutter', 'Cutter', 'Ctter', 'Cttergg', 'Cttargg', 'Ctargg', 'Ctagg', 'ie']"
893,0,"['ok', 'noe', 'ure', 'busy', 'im', 'really', 'bored', 'msg', 'u', 'oso', 'dunno', 'wat', 'colour', 'choose', '4', 'one']"
894,0,"['Doesnt', 'g', 'class', 'early', 'tomorrow', 'thus', 'shouldnt', 'trying', 'smoke', 'ltgt']"
895,0,"['Superb', 'Thought', 'grateful', 'u', 'dont', 'everything', 'u', 'want', 'means', 'u', 'still', 'opportunity', 'happier', 'tomorrow', 'u', 'today']"
896,0,"['Hope', 'good', 'week', 'checking']"
897,0,"['Im', 'used', 'hope', 'agents', 'dont', 'drop', 'since', 'ive', 'booked', 'things', 'year', 'whole', 'boston', 'nyc', 'experiment']"
898,0,"['Thursday', 'night', 'Yeah', 'sure', 'thing', 'well', 'work']"
900,0,"['Probably', 'money', 'worries', 'Things', 'coming', 'due', 'several', 'outstanding', 'invoices', 'work', 'two', 'three', 'months', 'ago']"
901,0,"['possible', 'teach']"
902,0,"['wonder', 'phone', 'battery', 'went', 'dead', 'tell', 'love', 'babe']"
903,0,"['Lovely', 'smell', 'bus', 'aint', 'tobacco']"
904,0,"['getting', 'worried', 'derek', 'taylor', 'already', 'assumed', 'worst']"
905,0,"['Hey', 'whats', 'charles', 'sorry', 'late', 'reply']"
906,1,"['lastest', 'Stereophonics', 'Marley', 'Dizzee', 'Racal', 'Libertines', 'Strokes', 'Win', 'Nookii', 'games', 'Flirt', 'Click', 'TheMob', 'WAP', 'Bookmark', 'text', 'WAP', '82468']"
907,0,"['Ill', 'give', 'Plus', 'said', 'grinule', 'greet', 'whenever', 'speak']"
908,0,"['WHITE', 'FUDGE', 'OREOS', 'STORES']"
909,1,"['January', 'Male', 'Sale', 'Hot', 'Gay', 'chat', 'cheaper', 'call', '08709222922', 'National', 'rate', '15pmin', 'cheap', '78pmin', 'peak', 'stop', 'texts', 'call', '08712460324', '10pmin']"
910,0,"['love', 'come', 'took', 'long', 'leave', 'Zahers', 'got', 'words', 'ym', 'happy', 'see', 'sad', 'left', 'miss']"
911,0,"['sorry', 'hurt']"
912,0,"['Cant', 'feel', 'nauseous', 'Im', 'pissed', 'didnt', 'eat', 'sweets', 'week', 'cause', 'today', 'planning', 'pig', 'dieting', 'week', 'Im', 'hungry']"
913,0,"['Ok', 'lor', 'early', 'still', 'project', 'meeting']"
914,0,"['Call', 'da', 'waiting', 'call']"
915,0,"['could', 'ask', 'carlos', 'could', 'get', 'anybody', 'else', 'chip']"
916,0,"['actually', 'send', 'reminder', 'today', 'wonderful', 'weekend']"
917,0,"['people', 'see', 'msgs', 'think', 'Iam', 'addicted', 'msging', 'wrong', 'Bcoz', 'dont', 'know', 'Iam', 'addicted', 'sweet', 'Friends', 'BSLVYL']"
918,0,"['Hey', 'gave', 'photo', 'registered', 'driving', 'ah', 'Tmr', 'wanna', 'meet', 'yck']"
919,0,"['Dont', 'talk', 'ever', 'ok', 'word']"
920,0,"['u', 'wana', 'see']"
921,0,"['way', 'school', 'pls', 'send', 'ashleys', 'number']"
922,0,"['shall', 'fine', 'avalarr', 'hollalater']"
923,0,"['went', 'attend', 'another', 'two', 'rounds', 'todaybut', 'still', 'didt', 'reach', 'home']"
924,0,"['Actually', 'deleted', 'old', 'websitenow', 'blogging', 'magicalsongsblogspotcom']"
925,0,"['K', 'wait', 'chikkuil', 'send', 'aftr', 'ltgt', 'mins']"
926,0,"['Im', 'diet', 'ate', '1', 'many', 'slices', 'pizza', 'yesterday', 'Ugh', 'Im', 'ALWAYS', 'diet']"
927,0,"['Ki', 'give', 'kvb', 'acc', 'details']"
928,0,"['Oh', 'come', 'ah']"
929,1,"['money', 'r', 'lucky', 'winner', '2', 'claim', 'prize', 'text', 'money', '2', '88600', 'Â£1million', 'give', 'away', 'ppt150x3normal', 'text', 'rate', 'box403', 'w1t1jy']"
930,0,"['Im', 'really', 'sorry', 'wont', 'b', 'able', '2', 'fridayhope', 'u', 'find', 'alternativehope', 'yr', 'terms', 'going', 'ok']"
931,0,"['Congratulations', 'ore', 'mo', 'owo', 'wa', 'Enjoy', 'wish', 'many', 'happy', 'moments', 'fro', 'wherever', 'go']"
932,0,"['samus', 'shoulders', 'yet']"
933,0,"['time', 'think', 'youll', 'Need', 'know', 'near', 'campus']"
934,1,"['Dear', 'Matthew', 'please', 'call', '09063440451', 'landline', 'complimentary', '4Lux', 'Tenerife', 'holiday', 'Â£1000', 'CASH', 'await', 'collection', 'ppm150', 'SAE', 'TCs', 'Box334', 'SK38XH']"
935,0,"['dun', 'wear', 'jeans', 'lor']"
936,0,"['Since', 'side', 'fever', 'vomitin']"
937,0,"['Kkare', 'college']"
938,1,"['Urgent', 'call', '09061749602', 'Landline', 'complimentary', '4', 'Tenerife', 'Holiday', 'Â£10000', 'cash', 'await', 'collection', 'SAE', 'TCs', 'BOX', '528', 'HP20', '1YF', '150ppm', '18']"
939,0,"['Better', 'Made', 'Friday', 'stuffed', 'like', 'pig', 'yesterday', 'feel', 'bleh', 'least', 'writhing', 'pain', 'kind', 'bleh']"
940,0,"['sell', 'well', 'tons', 'coins', 'sell', 'coins', 'someone', 'thru', 'paypal', 'Voila', 'Money', 'back', 'life', 'pockets']"
941,0,"['Theyre', 'lots', 'places', 'hospitals', 'medical', 'places', 'safe']"
942,1,"['getting', 'touch', 'folks', 'waiting', 'company', 'txt', 'back', 'NAME', 'AGE', 'opt', 'Enjoy', 'community', '150pSMS']"
943,0,"['also', 'Ive', 'sorta', 'blown', 'couple', 'times', 'recently', 'id', 'rather', 'text', 'blue', 'looking', 'weed']"
944,0,"['sent', 'scores', 'sophas', 'secondary', 'application', 'schools', 'think', 'thinking', 'applying', 'research', 'cost', 'also', 'Contact', 'joke', 'ogunrinde', 'school', 'one', 'less', 'expensive', 'ones']"
945,0,"['cant', 'wait', 'see', 'photos', 'useful']"
946,1,"['Ur', 'cashbalance', 'currently', '500', 'pounds', 'maximize', 'ur', 'cashin', 'send', 'GO', '86688', '150pmsg', 'CC', '08718720201', 'PO', 'BOX', '11414', 'TCRW1']"
947,0,"['Hey', 'booked', 'kb', 'sat', 'already', 'lessons', 'going', 'ah', 'Keep', 'sat', 'night', 'free', 'need', 'meet', 'confirm', 'lodging']"
948,0,"['Chk', 'ur', 'belovd', 'ms', 'dict']"
949,0,"['time', 'want', 'come']"
950,0,"['Awesome', 'lemme', 'know', 'whenever', 'youre', 'around']"
951,0,"['Shb', 'b', 'ok', 'lor', 'Thanx']"
952,0,"['Beautiful', 'Truth', 'Gravity', 'Read', 'carefully', 'heart', 'feels', 'light', 'someone', 'feels', 'heavy', 'someone', 'leaves', 'GOOD', 'NIGHT']"
953,0,"['Also', 'remember', 'get', 'dobbys', 'bowl', 'car']"
954,1,"['Filthy', 'stories', 'GIRLS', 'waiting']"
955,0,"['Sorry', 'c', 'ur', 'msg', 'Yar', 'lor', 'poor', 'thing', '4', 'one', 'night', 'Tmr', 'ull', 'brand', 'new', 'room', '2', 'sleep']"
956,0,"['Love', 'isnt', 'decision', 'feeling', 'could', 'decide', 'love', 'life', 'would', 'much', 'simpler', 'less', 'magical']"
957,0,"['Welp', 'apparently', 'retired']"
958,0,"['sort', 'code', 'acc', 'bank', 'natwest', 'reply', 'confirm', 'ive', 'sent', 'right', 'person']"
959,0,[]
960,0,"['U', 'sure', 'u', 'cant', 'take', 'sick', 'time']"
961,1,"['URGENT', 'trying', 'contact', 'U', 'Todays', 'draw', 'shows', 'Â£800', 'prize', 'GUARANTEED', 'Call', '09050001808', 'land', 'line', 'Claim', 'M95', 'Valid12hrs']"
963,0,"['Yo', 'chad', 'gymnastics', 'class', 'wanna', 'take', 'site', 'says', 'Christians', 'class', 'full']"
965,0,"['better', 'still', 'catch', 'let', 'ask', 'sell', 'ltgt']"
966,0,"['sure', 'night', 'menu', 'know', 'noon', 'menu']"
967,0,"['u', 'want', 'come', 'backa', 'beautiful', 'necklace', 'token', 'heart', 'youthats', 'give', 'WIFE', 'LIKINGBE', 'SEENO', 'ONE', 'give', 'thatdont', 'call', 'mei', 'wait', 'till', 'come']"
968,0,"['willing', 'go', 'aptitude', 'class']"
969,0,"['wont', 'b', '215', 'trying', '2', 'sort', 'house', 'ok']"
970,0,"['Yar', 'lor', 'wan', '2', 'go', 'c', 'horse', 'racing', 'today', 'mah', 'eat', 'earlier', 'lor', 'ate', 'chicken', 'rice', 'U']"
971,0,"['Haha', 'awesome', 'omw', 'back']"
972,0,"['Yup', 'thk', 'e', 'shop', 'closes', 'lor']"
973,0,"['account', 'number']"
974,0,"['Eh', 'u', 'send', 'wrongly', 'lar']"
975,0,"['Hey', 'ad', 'crap', 'nite', 'borin', 'without', 'ya', '2', 'boggy', 'u', 'boring', 'biatch', 'Thanx', 'u', 'wait', 'til', 'nxt', 'time', 'il', 'ave', 'ya']"
976,0,"['Ok', 'shall', 'talk']"
977,0,"['Dont', 'hesitate', 'know', 'second', 'time', 'weakness', 'like', 'keep', 'notebook', 'eat', 'day', 'anything', 'changed', 'day', 'sure', 'nothing']"
978,0,"['Hey', 'pay', 'salary', 'de', 'ltgt']"
979,0,"['Another', 'month', 'need', 'chocolate', 'weed', 'alcohol']"
980,0,"['started', 'searching', 'get', 'job', 'dayshe', 'great', 'potential', 'talent']"
981,0,"['Reckon', 'need', 'town', 'eightish', 'walk', 'carpark']"
982,1,"['Congrats', '2', 'mobile', '3G', 'Videophones', 'R', 'call', '09063458130', 'videochat', 'wid', 'mates', 'play', 'java', 'games', 'Dload', 'polyPH', 'music', 'noline', 'rentl']"
983,0,"['LOOK', 'FUCKIN', 'TIME', 'FUCK', 'THINK']"
984,0,"['Yo', 'guess', 'dropped']"
985,0,"['Carlos', 'says', 'hell', 'mu', 'ltgt', 'minutes']"
986,0,"['Im', 'office', 'call', 'ltgt', 'min']"
987,0,"['Geeee', 'miss', 'already', 'know', 'think', 'Fuck', 'cant', 'wait', 'till', 'next', 'year', 'together', 'loving', 'kiss']"
988,0,"['Yun', 'ahthe', 'ubi', 'one', 'say', 'wan', 'call', 'tomorrowcall', '67441233', 'look', 'ireneere', 'got', 'bus822656166382', 'Ubi', 'cresubi', 'tech', 'park6ph', '1st', '5wkg', 'daysÃ¨n']"
989,0,"['Ugh', 'Gotta', 'drive', 'back', 'sd', 'la', 'butt', 'sore']"
990,0,"['26th', 'JULY']"
991,0,"['Hi', 'im', 'relaxing', 'time', 'ever', 'get', '7am', 'every', 'day', 'party', 'good', 'night', 'get', 'home', 'tomorrow', '5ish']"
992,0,"['Ãœ', 'wan', 'come', 'come', 'lor', 'din', 'c', 'stripes', 'skirt']"
993,0,"['Xmas', 'story', 'peace', 'Xmas', 'msg', 'love', 'Xmas', 'miracle', 'jesus', 'Hav', 'blessed', 'month', 'ahead', 'amp', 'wish', 'U', 'Merry', 'Xmas']"
994,0,"['cant', 'dont', 'number']"
995,0,"['Change', 'e', 'one', 'next', 'escalator']"
996,0,"['Yetunde', 'im', 'class', 'run', 'water', 'make', 'ok', 'Pls']"
997,0,"['lot', 'happened', 'Feels', 'quiet', 'Beth', 'aunts', 'charlie', 'working', 'lots', 'helen', 'mo']"
998,0,"['wait', '4', 'bus', 'stop', 'aft', 'ur', 'lect', 'lar', 'dun', 'c', 'go', 'get', 'car', 'come', 'back', 'n', 'pick']"
999,0,"['Aight', 'thanks', 'comin']"
1000,0,"['Nobut', 'heard', 'abt', 'tat']"
1003,0,"['ltgt', 'think', 'say', 'syllabus']"
1004,0,"['Umma', 'say', 'anything']"
1005,0,"['Give', 'sec', 'think', 'think']"
1006,1,"['Panasonic', 'BluetoothHdset', 'FREE', 'Nokia', 'FREE', 'Motorola', 'FREE', 'DoubleMins', 'DoubleTxt', 'Orange', 'contract', 'Call', 'MobileUpd8', '08000839402', 'call', '2optout']"
1007,0,"['dont', 'quite', 'know', 'still', 'cant', 'get', 'hold', 'anyone', 'cud', 'pick', 'bout', '730pm', 'see', 'theyre', 'pub']"
